,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
582,0,42.78082191780822,8.901369863013699,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
583,1,42.78356164383562,2.8958904109589043,1,1,0,0,3.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
584,1,32.62739726027397,9.734246575342466,1,0,0,1,3.0,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
585,1,28.77260273972603,5.145205479452055,1,0,0,0,3.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
586,2,33.68767123287671,11.81917808219178,1,0,0,0,4.0,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
587,2,66.51506849315068,-1000.6657534246576,1,0,0,0,4.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
588,0,46.33150684931507,11.652054794520549,1,0,0,1,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
589,0,50.23835616438356,5.06027397260274,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
590,0,29.613698630136987,6.394520547945206,1,1,0,0,1.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
591,0,59.156164383561645,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
592,2,46.586301369863016,3.0602739726027397,1,1,0,0,4.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
593,0,58.583561643835615,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
594,2,37.084931506849315,5.7315068493150685,1,0,0,0,4.0,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
595,0,59.391780821917806,3.3945205479452056,1,0,0,0,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
596,0,59.293150684931504,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
597,1,45.21369863013699,7.315068493150685,1,0,1,0,3.0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
598,3,39.00821917808219,10.734246575342466,1,0,0,0,5.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
599,0,63.134246575342466,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
600,0,62.273972602739725,36.75342465753425,1,1,1,0,1.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
601,0,56.32876712328767,1.810958904109589,1,0,0,0,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
602,0,57.56712328767123,-1000.6657534246576,1,0,0,0,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
603,0,56.78082191780822,5.06027397260274,1,0,0,1,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
604,1,43.64657534246575,12.065753424657537,1,1,1,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
605,0,49.89041095890411,17.068493150684933,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
606,0,56.416438356164385,17.068493150684933,1,1,1,1,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
607,1,31.43013698630137,2.8109589041095893,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
608,1,46.07397260273972,12.652054794520549,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
609,0,54.45479452054794,16.068493150684933,1,0,0,0,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
610,1,43.8986301369863,2.643835616438356,1,0,1,0,3.0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
611,0,42.50958904109589,3.5643835616438357,1,0,0,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
612,0,38.136986301369866,2.4767123287671233,1,0,0,0,1.0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
613,0,59.915068493150685,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
614,0,43.68493150684932,10.063013698630137,1,1,1,0,2.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
615,0,59.45205479452055,6.646575342465753,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
616,0,33.58082191780822,5.394520547945206,1,0,0,0,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
617,0,48.71780821917808,27.328767123287673,1,0,0,0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
618,3,33.76164383561644,3.0602739726027397,1,0,1,0,5.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
619,0,61.71780821917808,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
620,0,39.35342465753425,17.4027397260274,1,0,0,0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
621,0,63.16438356164384,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
622,0,47.21917808219178,1.1424657534246576,1,0,0,0,2.0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
623,0,55.67945205479453,4.7315068493150685,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
624,0,34.31506849315068,0.3917808219178082,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
625,0,48.178082191780824,0.6438356164383562,1,0,0,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
626,2,29.60547945205479,1.9726027397260273,1,0,0,0,4.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
627,2,37.81643835616438,8.901369863013699,1,0,1,0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
628,0,36.35616438356164,0.6438356164383562,1,1,1,1,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
629,1,33.62191780821918,6.06027397260274,1,1,0,0,3.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
630,2,40.48219178082192,6.06027397260274,1,0,0,0,4.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
631,2,40.48219178082192,6.06027397260274,1,0,0,0,4.0,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
632,0,28.024657534246575,3.3123287671232875,1,0,0,0,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
633,2,38.97534246575343,2.8109589041095893,1,1,1,0,4.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
634,0,44.586301369863016,4.145205479452055,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
635,0,32.153424657534245,4.975342465753425,1,0,0,0,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
636,1,30.36712328767123,2.9753424657534246,1,1,1,0,3.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
637,0,56.56438356164384,11.065753424657537,1,0,1,0,2.0,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
638,0,41.1945205479452,9.147945205479452,1,0,0,0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
639,0,33.38356164383562,12.904109589041097,1,1,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
640,0,48.583561643835615,15.402739726027397,1,0,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
641,0,60.484931506849314,-1000.6657534246576,1,0,1,0,2.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
642,1,28.112328767123287,0.6438356164383562,1,0,1,0,3.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
643,0,41.846575342465755,3.898630136986301,1,0,0,1,2.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
644,0,51.986301369863014,2.0575342465753423,1,1,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
645,0,31.38082191780822,4.394520547945206,1,0,0,0,2.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
646,0,62.989041095890414,-1000.6657534246576,1,0,0,0,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
647,0,60.54520547945206,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
648,0,67.78630136986301,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
649,0,35.967123287671235,3.813698630136986,1,0,0,0,2.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
650,0,52.27945205479452,1.0328767123287672,1,0,0,0,2.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
651,1,38.23561643835617,14.873972602739729,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
652,0,51.775342465753425,3.621917808219178,1,0,0,0,2.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
653,1,46.58082191780822,2.2,1,1,1,0,3.0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
654,0,41.61917808219178,4.789041095890411,1,1,1,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
655,0,39.69041095890411,6.953424657534247,1,0,0,0,2.0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
656,0,46.635616438356166,28.386301369863013,1,0,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
657,0,51.95616438356164,3.9506849315068497,1,0,1,0,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
658,1,38.06027397260274,5.284931506849315,1,0,0,0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
659,0,54.24931506849315,2.9506849315068493,1,0,1,0,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
660,0,54.02191780821918,2.5342465753424657,1,1,0,0,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
661,1,47.38904109589041,9.53972602739726,1,0,1,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
662,0,54.07397260273972,14.68219178082192,1,0,0,0,2.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
663,0,49.8054794520548,7.597260273972603,1,0,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
664,0,51.9041095890411,4.594520547945206,1,1,0,0,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
665,0,62.97260273972603,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
666,0,58.534246575342465,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
667,0,46.945205479452056,0.2547945205479452,1,1,1,0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
668,2,33.31506849315068,1.2547945205479452,1,0,0,0,4.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
669,1,50.16164383561644,-1000.6657534246576,1,0,0,0,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
670,0,62.07397260273972,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
671,1,44.30958904109589,7.841095890410959,1,0,0,0,3.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
672,1,47.66575342465753,1.2547945205479452,1,0,0,0,3.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
673,0,32.704109589041096,5.175342465753425,1,0,0,0,2.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
674,2,40.75068493150685,6.594520547945206,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
675,1,24.83835616438356,6.594520547945206,1,0,0,0,3.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
676,0,39.942465753424656,0.5068493150684932,1,0,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
677,1,40.99178082191781,14.18082191780822,1,0,0,0,3.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
678,0,60.06027397260274,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
679,0,64.75616438356164,-1000.6657534246576,1,0,0,0,2.0,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
680,1,41.55342465753424,5.923287671232877,1,0,0,0,3.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
681,0,57.9041095890411,7.841095890410959,1,0,0,0,2.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
682,1,30.40821917808219,5.50958904109589,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
683,0,29.71780821917808,7.4301369863013695,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
684,0,57.02739726027397,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
685,0,50.9013698630137,5.50958904109589,1,1,0,0,2.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
686,0,64.7095890410959,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
687,2,40.032876712328765,1.0876712328767124,1,0,0,0,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
688,0,42.35342465753425,1.7589041095890412,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
689,1,35.35068493150685,8.01095890410959,1,0,0,0,3.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
690,1,35.64931506849315,3.676712328767123,1,0,1,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
691,3,30.08219178082192,7.926027397260274,1,0,0,0,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
692,1,40.54246575342466,17.350684931506848,1,0,0,0,2.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
693,0,39.21917808219178,11.347945205479451,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
694,0,26.81095890410959,7.010958904109589,1,0,1,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
695,0,43.76986301369863,2.33972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
696,0,55.97808219178082,-1000.6657534246576,1,0,0,0,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
697,2,39.31780821917808,9.841095890410958,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
698,0,51.68493150684932,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
699,0,32.81643835616438,14.263013698630138,1,1,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
700,0,55.3013698630137,7.093150684931507,1,0,0,0,2.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
701,0,60.38630136986301,4.175342465753425,1,1,1,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
702,1,42.945205479452056,0.8356164383561644,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
703,0,31.17808219178082,2.758904109589041,1,1,1,0,2.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
704,1,46.21095890410959,9.841095890410958,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
705,0,47.23835616438356,1.1726027397260277,1,0,0,0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
706,1,26.534246575342465,3.0082191780821916,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
707,3,36.57534246575342,5.427397260273972,1,0,0,0,5.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
708,0,54.69041095890411,3.2575342465753425,1,0,0,0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
709,0,60.38904109589041,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
710,0,42.68493150684932,9.597260273972603,1,0,0,0,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
711,2,37.44931506849315,1.1726027397260277,1,0,1,0,4.0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
712,0,44.5972602739726,7.4301369863013695,1,1,1,0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
713,0,43.01917808219178,0.5068493150684932,1,0,1,0,2.0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
714,0,43.01917808219178,0.5068493150684932,1,0,1,0,2.0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
715,0,54.23287671232877,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
716,0,58.66849315068493,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
717,0,31.356164383561644,9.093150684931508,1,0,0,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
718,0,62.6986301369863,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
719,0,31.493150684931507,1.5917808219178082,1,0,0,0,1.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
720,1,60.46027397260274,-1000.6657534246576,1,0,0,0,3.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
721,2,46.18082191780822,3.7616438356164386,1,0,0,0,4.0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
722,0,42.49041095890411,3.2575342465753425,1,1,1,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
723,0,30.876712328767123,5.175342465753425,1,0,0,1,2.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
724,0,47.52602739726027,11.6,1,0,0,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
725,1,35.31506849315068,14.68219178082192,1,0,0,0,3.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
726,0,64.12876712328767,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
727,0,47.67397260273973,26.18904109589041,1,0,0,0,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
728,0,57.50684931506849,16.931506849315067,1,0,0,0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
729,0,28.797260273972604,0.8356164383561644,1,0,0,0,2.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
730,0,57.83835616438356,3.175342465753425,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
731,0,45.62465753424657,4.50958904109589,1,0,0,0,2.0,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
732,0,47.271232876712325,0.673972602739726,1,0,0,0,2.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
733,0,56.68219178082192,12.432876712328769,1,0,0,0,2.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
734,1,33.73424657534247,3.0082191780821916,1,0,0,0,3.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
735,2,27.356164383561644,4.761643835616439,1,0,0,0,4.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
736,0,34.397260273972606,5.090410958904109,1,0,0,0,2.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
737,0,36.96986301369863,3.5095890410958903,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
738,2,34.06575342465754,4.008219178082192,1,0,1,0,4.0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
739,1,41.342465753424655,8.597260273972603,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
740,1,33.33150684931507,3.7616438356164386,1,0,0,0,3.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
741,0,40.64657534246575,5.676712328767123,1,0,0,0,1.0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
742,0,29.375342465753423,0.2547945205479452,1,0,0,0,2.0,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
743,0,65.44109589041096,-1000.6657534246576,1,0,1,0,2.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
744,0,65.44109589041096,-1000.6657534246576,1,0,1,0,2.0,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
745,0,54.92054794520548,9.597260273972603,1,0,0,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
746,0,34.53150684931507,7.178082191780822,1,1,1,0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
